sentence,학습용 분류,저희 개수
"동안 꼭 신문기자질을 하기 알맞은 구조로 성장한 겁니다. 하기야, 저희 사장님께서 너 그만두고 나가라 하신다면, 하다못해 군고구마 장수라도 하러",1.0,1
"한통속이지. 그러니 완력이라두 있어야지."" 최헌경이가 말하였다. ""유학 어른 이제 저희 집으로 가셔서 저녁 들고 밤새 술 먹으며 세상 이야기나",1.0,1
먼저 그쪽으로 옮겨가셨는걸요. 그 다음에 아버님이 오라버니를 데리고 뒤따라가시고 저희 모녀가 맨 나중에 들어갔으니까 보고 싶거나 잠시 의탁할 만한,1.0,1
그것도 무서운 힘을 마음대로 휘두르는 괴물덩어리였다. 동생과 동생의 친구는 저희 스스로를 물위에 떠 있는 기름으로 보았다. 기름은 물에 섞이지,0.0,1
"억지로 우겨댈 수도 있겠으나, 500리 밖에서 다른 회의에 참예하였다고 저희 기록에 써놓은 내가, 같은 날에 안악의 회의에도 참예했다는 것은",1.0,1
"그래서 찾아오는 백성도 많고 또 학승도 많이 나온 곳입니다. 저희 절에서는 일연 선사님 같은 분이 꼭 필요합니다. 부탁드립니다."" 만회는",1.0,1
전과는 달리 도치 녀석은 서둘지 않았다. 노는 시간마다 몰려오는 저희 패거리가 제 분을 못 이겨 울근불근해도 녀석은 팔짱을 낀,1.0,1
일했다고 해도 아버지에게 그 책임을 물어서는 안 되었다. 그들은 저희 자유 의사에 따라 은강 공장에 들어가 일할 기회를 잡았던,0.0,1
"선입관을 가질까봐 겁이 나서였다. ,담임까지 맡은 데다가 교장 선생님이 저희 아버지 친구분이라 더 신경이 곤두서 있어요. 하루에도 짜증날 때가",1.0,1
"굴려 넘기더니 할아버지를 유심히 바라보았습니다. ""무슨 일인데요? "" ""스님, 저희 집 개가 죽었습니다. 그 개를 좀 살려 주십사 하고",1.0,1
채 둘둘 묶이어 있었다. 큰 계집애는 그런 몸으로 부딪치듯 저희 엄마에게 쓰러진 것이다. `얘들아. 울면 안돼. 울면 아저씨가 화낸다.,0.0,1
"나섰으면 둘이의 차림새에 그다지 층이 지지 않아 보이는 걸, 저희 둘이는 승재의 그 어설픈 그 몰골로 해서 장히 얼리지",0.0,1
"합니다."" KBS아나운서실에도 CBS의 낮 뉴스는 흐느끼고 있었다. ""앞으로도 변함없이 저희 기독교 방송을 아껴주시고 배전의 성원을 부탁드립니다. 여러분 가정에 하나님의",1.0,1
많아져서 바로 이웃 마을에서는 당분간 마을을 비우겠다는 공론까지 있었소이다. 저희 계서 참다 못하여 이러다가는 온 고성 군내가 쑥밭이 되고,1.0,1
"무인을 보시고자 합니다. 병환으로 몸을 움직이기가 어려우니 세 분이 저희 방으로 건너오셨으면 합니다."" 사내는 목소리도 아녀자 같았다. ""콜록, 콜록,",1.0,1
발휘된다는 사실을 더도 그떄 처음 알았습니다. [그런데 그 후 저희 엄마와 어떤 경로로 해서 알게 됐으며 거 전도사님은 무슨,1.0,1
"생기는 듯한 얼굴 표정을 지었다. ""방물장수요?"" 추적이 물었다. ""네. 저희 어머니와 오래도록 인연을 맺어온 방물장수가 있습니다. 요즘은 원나라 상인들의",1.0,1
"숨을 컥컥 몰아쉬면서 다래가 담겨 있는 시장 바구니를 들고 저희 집을 향해 당나귀처럼 뛰어가고 있었다. ""태라야, 어떻게 다래를 찾았니?""",0.0,1
어머니에게 저희의 관계를 승인시키기에 얼마나 애가 쓰였는가.,0.0,1
"끝장이야. 정신들 바짝 차리라구] [어머, 어머. 쟤 봐. 점점 저희 신랑 닮아가네. 너희 신랑 옷 벗고 출마한다는 소문이 있더니",0.0,1
"있다. 예를 들면 잠자는 것은 ｢고자｣, 김치는 ｢신진｣이라는 따위다. 저희 집에서 어떤 계기에서 이렇게 얼토당토 않은 말이 생기게 되었는지",1.0,1
"생각해서 다시 캐나다로 데려다 주었다. 비행기가 착륙할 때까지, 아니 저희 집에 도착해서도 작은며느리는 통 말이 없었고 그때 나라도 좀",0.0,1
삼녀에 또 씨 다른 오빠가 하나 있어요. 정말 복잡해요. 저희 아빠는 그 많은 당신 애들 이름을 다 기억해요. 이름뿐만,1.0,1
여유가 생기길래 모든 걸 제쳐 놓고 달려왔죠. 어쩌면 지금쯤 저희 부대에서 저를 찾아 법석을 떨고 있을지도 모르겠습니다 동영이 말없이,1.0,1
"내어보였다. 그러나 그네들은 그런 관청과는 아무런 관련이 없는 사람들처럼, 저희 관청 문서를 무시하고 덤비었다. 그러나 삼십 리 긴 보동에",0.0,1
"그저 고마울 수밖에요. 그러다가 임종이 가까와 오자, 그 어르신께서는 저희 선친과 삼촌 형제 분을 부르시더니 당신 손자들 삼 형제와",1.0,1
울 뒤로 돌아오다가 나는 고만_ 두 눈이 뚱그래졌다._ 점순이가 저희 집 봉당에 홀로 걸터앉았는데 이게 치마 앞에다 우리 씨암탉을,0.0,1
"기쁜 성탄을 축하합니다.'| 스쿠루우지 '시끄럽다!' 조카 '그러지 마시고 내일 저희 집 만찬회에 꼭 오셔요, 예?' 스크루우지 '안 간다.' 조카",1.0,1
"내가 말하였다. ""우리 우경이가 좀 마음에 덜 드셔도 오래 저희 집에 계세요 네? 방학 때 선물 사다 드릴께요"" 그녀는",1.0,1
정서를 찾자면 우리 고전을 해야 할 거라는 의견입니다. 朱: 저희 연배의 많은 작곡가들도 그런 실험을 하고 있읍니다. 저도 몇,1.0,1
관식 벤또를 동방의 사람들에게 그대로 내 주었다. 사기 죄인이 저희 사식에서 부우연 쌀밥을 절반이나 덜고 굴비랑 군 고기랑 곁들여,0.0,1
"그 선녀님이시로군요. 아이구, 가엾기도 하시지. 괜찮으시다면 좀 누추하긴 하지만 저희 집에라도 가시지요.｣ 이 얼마나 능글맞은 수작인가. 바로 자기가 선녀의",1.0,1
"했다. ""무슨 일인가?"" 허준은 마른침을 꼴깍 삼키고 말했다. ""사실은... 저희 어머니가 매우 편찮으십니다. 벌써 보름째 자리에만 누워계십니다. 의원님께서 한번",1.0,1
군기사령부의 간부이신 한 소위님이세요. 군인이 서경을 치어다 본다. 인사하세요. 저희 학교 영어 선생님. 제가 제일 존경하는 강선생님이세요. 어른이 하는듯,1.0,1
하고 저희들 깐에도 보통 때와는 그 기색이 다른 것을 살피고는 기침,0.0,1
"그래 저희들이 그런 소리를 하거들랑 짐짓,",0.0,1
"꽉 막혀 죽을 것만 같습니다."" ""그건 어른들도 마찬가지야."" ""아닙니다. 저희 학생들이 더 하다고 생각합니다. ……웬 줄 아십니까?"" 학생은 제법",1.0,1
"형님 저도 오랫만에 형님과 소주를 한 잔 하고 싶으니 저희 형수님 가게로 오십시오. 퇴근하고 곧장 가겠습니다."" 뛸듯이 기뻤다. 역시",1.0,1
운운하면서 회장실에 족히 두세 시간은 붙잡혀 있어야 한다. 안녕하십니까. 저희 전통문화연구회에서 벌이는 사업을 소개해드릴까 합니다. 저는 연구원 직책을 맡은,1.0,1
"것이 또한 신기해서, 인차 나카니시네 집 앞에 몰려 있는 저희 동무아이들께로 뛰어가서, 좀더 이야기를 보탬해 가며 인제 달구지 끌고",0.0,1
"결뎡이 되엇습니다.｣ ｢그래 증거ᄂᆞᆫ 확실ᄒᆞ오?｣ 김죵렬이가 소리를 놉혀, ｢확실ᄒᆞ올시다. 저희 학ᄉᆡᆼ즁에서 몃 사ᄅᆞᆷ이 바로 목격을 ᄒᆞ엿습니다.｣ ᄒᆞ고 주먹을 내어",1.0,1
"뭐래구, 저녁 먹고 자구 그 이튿날 새벽에 나왔지. 그리구 저희 애들이 말을 안 들으면 며느리가 그러는 거유. “저 따위",0.0,1
"일이 오죽이나 많다구?"" ""저는 그 말씀 잘 못 알아듣겠는데요. 저희 같은 사람이 농촌에 가서 할 일이 있을 것 같잖습니다.""",1.0,1
"적어놓은 숫자를 확인하는 모양이었다. ""왜 미스 리라고 있잖습니까? 요즘 저희 이사장(理事長)님이 밤에 간혹 들르곤 했는데요..."" 사내가 미심쩍다는 표정을 지었다.",1.0,1
분격이 체 가라앉기 전이다. 정 세룡이 아니꼽게 대들었다. 무어라고 저희 말로 대답했다. 청복을 하니 좋기는 좋다. 그러나 청복을 했어도,0.0,1
"거기에는 신입생이라고 자처한 두 명의 여학생이 보였다. ""어서 오세요, 저희 화학반에 가입하시려구요?"" 미소를 띠며 다가섰는데 웬걸, 그중 한 명이",1.0,1
"하고 대략 이야기를 해주니 도적들은 희희낙락이었다. ""여기 이 둘은 저희 탑벌 두내리 한고장 사람들이구, 나머지 셋은 노비 노릇 하다가",1.0,1
"조금도 흐트러지지 않았다. ""제가 어르신네를 뵈려 했던 것은 어제 저희 조부님에 관해 하셨던 말씀을 좀더 상세히 듣고 싶어서입니다."" ""무엇이",1.0,1
"자리잡은 팔팔물산주식회사의 판촉부장으로 있는 자 올씨다. 에, 여러분도 아시다시피 저희 팔팔 주식회사에서는 여러분 일상의 벗이 되고 친구가 되는 생필품",1.0,1
"회사에서 외톨박이 꼴이었다는 겁니까, 아니면 …… 아, 그야 물론 저희 입장에선 그럴수록 일이 간단해지긴 합니다만 ……” “선생들의 입장이 좋아지셨다면",1.0,1
"본을 받아 아이까지도 저를 업신여기고, 무슨 맛나는 음식을 먹어도 저희들만 먹고 먹어 보라는 말도 아니해요. 그 중에도 열세 살",0.0,1
"주었으나, 자네네를 해코지하려 들지 않을까 그게 걱정일세."" ""아닙니다. 고성서는 저희 어계를 그리 깔보지 못하지요."" ""아따 큰소리치기는…… 그야 우리끼리나 그렇지.""",1.0,1
"그 여자는 아무 관계도 없어요."" ""잘 알고 있습니다. 그렇지만 저희 경찰로서는 마지막 목격자를 간과할 수가 없습니다. 증언만 듣고 곧",1.0,1
"모두들 일어서서 떠날 채비를 하고 있었다. “그러세요, 자주 오셔서 저희 종씨인 그분 얘기도 들려 주시고. 그리고 경호 씨, 아까",1.0,1
이번 기회에 뿌리를 뽑아야 한다는 둥 중구난방이었다. 내게 한번씩 저희 자식들이 당했던 부모들이 분풀이를 하느라고 떠드는 소리였다. 나는 어른들에게,0.0,1
눈을 찡긋하며 은근하게 말했다. 뒤엣말은 잘 알아들을 수 없었지만 저희 방으로 가자는 것 같았다. 전에도 몇 번 그런 적이,0.0,1
"만났다고 하셨어요. 그 일로 전화를 하셨는데.... 저, 당분간 개포동 저희 집에 와서 지내시지 않겠습니까?] [네에?] [아버지가 이것 저것 걱정이",1.0,1
선생님― 저희들은 어쨌든 이제는 원인을 고구(考究)할 것 없이 서로 사랑하여 자유로,1.0,1
"앨범을 받아 들고는 겉표지부터 살펴 보았다. ""흐음... 이건 88년도에 저희 학교 졸업생들에게 준 졸업 앨범 입니다만...?"" 장선생은 어리둥절한 표정으로",1.0,1
영향이라고 한다면 속단이 될까요? 어느 날의 일입니다. 국민학교 2학년짜리 저희 집 아이가 - ｢엄마! 재미있는 옛날 이야기 하나 해,1.0,1
부려 군수 이하 육방 아전놈들으 뱃대기를 불러주며 스스로 사사로이 저희 가재(家財)를 나날이 늘여가되 무시로 죄읍는 백성을 침학하고 핍박하고 특탈하기만,0.0,1
하나뿐여: 하나뿐이야 큰딸이 효정이고 들째 딸은 효숙. 지그40) 지그: 저희 백부는 집안이 되어 갈 줄 알았는데41) 집안이 되어갈 줄,1.0,1
"말했다. ｢아버님, 아버님이 여기 오신 건 순서가 좀 틀렸어요. 저희 친정에서도 아버님이 한 번은 뵙자고 하실 줄 알고 기다리시던데요.",1.0,1
"『참, 저희는 아직 청첩을 못 찍었어요. 선생님의 정식 허락을 받고 찍을려고……",1.0,1
경우는 비단 저의 ｢그룹｣뿐만 아니라 보편적인 것이 아닐까 생각됩니다. 저희 ｢그룹｣에 특수한 점이 있다면 사내의 동호인 체육 ｢서클｣에 대한,1.0,1
"하세요."" ""제가 드리던 말씀을 계속해도 좋겠습니까?"" ""지난 몇 해 저희 협회로 많은 투고가 들어왔습니다. 우리나라 초목 재배 공개법에 어긋나는",1.0,1
"자자 손손이 영화 누리자고, 그러는 게 뻔한 일인데, 내가 저희들 의 아들을 전당잡아 가지고 저 땅에 간다면 그동안이야 저",0.0,1
정말 죄송해요. 칠칠치 못한 올케덕에 친정일로까지 괴로움을 끼쳐드려서!' '새언닌 저희 일 때문에 늘 고생만 하시지 않아요. 제가 되레 죄송해요.',1.0,1
"피곤하시단 말이오."" 몸집이 좋은 제자는 허준을 밀쳐냈다. ""유의원님. 그럼 저희 어머님의 상태라도 소상히 적어 올 터이니 처방만이라도 해주시면..."" 그러나",1.0,1
『망할 놈들! 저희 기운은 황소만하던가?』,0.0,1
마구 욕을 해대기 때문에 아무도 오지 못했다. 위아래도 없고 저희 부모 동기간한테도 그랬다. 90년 6월 23일 토요일학교 앞에서 공부,0.0,1
"후리후리한 키에 두 팔을 벌려 흡사 무슨 큰 새가 저희 새끼를 품듯 뛰어들어 욱이를 안았다. ""이게 누고, 이게 누고?",0.0,1
"일도 할 줄 아시오?"" 장군님이 위엄을 갖추고 물었습니다. ""예, 저희 농부들은 무슨 일이나 조금씩 다 할 줄 압니다. 목수",1.0,1
아마 그 계집애가 저희 부모에게 말을 했던 모양이다.,0.0,1
기계뿐 아니라 공장과 일꾼까지 점찍어 놓고 있었다. 행랑채는 본디 저희 식구들끼리 따로 밥을 해먹으면서 제 살림을 하게 돼 있었고,0.0,1
"""손을 보호한다는 구실로......."" 그가 멋적게 웃었다. ""자녀 교육에 광적이었던 저희 어머님의 착상이었죠. 그것이 이젠 습관이 되어 버려 고치려고 해도",1.0,1
"같았다. ""선생님, 집에는 아무도 없어요. 가정 방문은 오지 마세요. 저희 집은 너무 멀어요. ""기형도의 엔 시절 목소리도 떠올랐다. 문득",1.0,1
"오가촌을 침략하여 마을이 모조리 불탔습니다. 마을에서 살아 남은 사람이라고는 저희 셋 뿐입니다."" ""같이 온 여인은 누구냐?"" ""마을 아주머니입니다. 거란군사들에게",1.0,1
눈망울이 모든 것을 말해주고 있었다. “갈 데가 없으면 인천 저희 집에라도 가 있으세요.” “참 부모님은 잘 계시는지……” “여전하시지요 뭐.,1.0,1
사실인 듯싶소이다. 폐하와 조선 대신들을 핍박허구 위협할 양으루 일본은 저희 주차군을 풀어 경운궁을 에워싸구 도성 사대문에 경계를 세운 게,0.0,1
